,dayl (s),prcp (mm/day),srad (W/m2),swe (kg/m2),tmax (degrees C),tmin (degrees C),vp (Pa)
1991-05-01,49968.98828125,1.3300000429153442,499.0700073242188,0.0,26.489999771118164,8.300000190734863,1069.989990234375
1991-05-02,50119.48828125,1.0800000429153442,295.0799865722656,0.0,14.670000076293944,6.869999885559082,992.22998046875
1991-05-03,50268.44921875,0.0,269.45001220703125,0.0,11.170000076293944,4.360000133514404,833.9199829101562
1991-05-04,50415.7890625,0.0,423.4500122070313,0.0,13.739999771118164,2.130000114440918,712.1500244140625
1991-05-05,50561.48046875,0.0,548.6699829101562,0.0,21.5,-0.0199999995529651,597.8499755859375
1991-05-06,50705.44140625,9.640000343322754,374.9700012207031,0.0,20.940000534057617,4.389999866485596,835.4099731445312
1991-05-07,50847.62890625,0.0,296.17999267578125,0.0,15.43000030517578,8.039999961853027,1075.3900146484375
1991-05-08,50987.96875,0.0,430.7799987792969,0.0,16.31999969482422,4.710000038146973,854.219970703125
1991-05-09,51126.4296875,3.309999942779541,283.6600036621094,0.0,14.670000076293944,5.130000114440918,879.75
1991-05-10,51262.921875,0.0,458.7699890136719,0.0,19.729999542236328,6.5,967.22998046875
1991-05-11,51397.3984375,0.0,537.52001953125,0.0,25.399999618530277,5.21999979019165,853.6099853515625
1991-05-12,51529.7890625,0.0,514.6900024414062,0.0,27.920000076293945,9.100000381469728,1111.489990234375
1991-05-13,51660.05078125,0.8899999856948853,511.3599853515625,0.0,29.739999771118164,10.510000228881836,1210.2900390625
1991-05-14,51788.1015625,0.0,462.3699951171875,0.0,28.600000381469727,12.970000267028809,1475.7900390625
1991-05-15,51913.87890625,0.0,499.6600036621094,0.0,27.899999618530277,9.920000076293944,1171.9300537109375
1991-05-16,52037.328125,0.0,518.7899780273438,0.0,30.520000457763672,10.130000114440918,1148.1500244140625
1991-05-17,52158.390625,11.5,341.1600036621094,0.0,29.489999771118164,13.550000190734863,1552.0999755859375
1991-05-18,52276.98046875,0.0,422.4800109863281,0.0,19.200000762939453,6.449999809265137,964.4500122070312
1991-05-19,52393.05859375,0.0,510.8800048828125,0.0,21.059999465942383,3.130000114440918,762.9400024414062
1991-05-20,52506.55078125,0.0,508.7200012207031,0.0,23.739999771118164,5.21999979019165,861.030029296875
1991-05-21,52617.37890625,0.0,510.0,0.0,27.32999992370605,7.519999980926514,979.5900268554688
1991-05-22,52725.51171875,0.0,479.9500122070313,0.0,29.149999618530277,10.800000190734863,1234.27001953125
1991-05-23,52830.859375,0.0,458.6300048828125,0.0,31.299999237060547,13.779999732971191,1508.030029296875
1991-05-24,52933.37109375,0.0,433.1099853515625,0.0,31.6200008392334,15.350000381469728,1695.0699462890625
1991-05-25,53032.96875,0.0,352.3299865722656,0.0,30.32999992370605,18.010000228881836,2064.159912109375
1991-05-26,53129.62109375,0.0,388.5,0.0,30.07999992370605,16.459999084472656,1871.0699462890625
1991-05-27,53223.23828125,0.3100000023841858,303.9100036621094,0.0,28.96999931335449,18.959999084472656,2190.97998046875
1991-05-28,53313.76953125,0.0,362.25,0.0,28.770000457763672,16.719999313354492,1902.5699462890625
1991-05-29,53401.171875,0.0,453.5700073242188,0.0,30.209999084472656,13.670000076293944,1498.3299560546875
1991-05-30,53485.359375,4.119999885559082,302.0199890136719,0.0,30.18000030517578,16.09000015258789,1827.6600341796875
1991-05-31,53566.30078125,3.809999942779541,251.5800018310547,0.0,29.63999938964844,18.530000686645508,2132.840087890625
1991-06-01,53643.921875,0.0,317.2799987792969,0.0,25.56999969482422,15.619999885559082,1773.3900146484375
1991-06-02,53718.1796875,0.0,468.3599853515625,0.0,26.709999084472656,10.100000381469728,1135.760009765625
1991-06-03,53789.03125,5.210000038146973,358.5299987792969,0.0,27.149999618530277,9.420000076293944,1177.0
1991-06-04,53856.3984375,1.2000000476837158,313.2900085449219,0.0,20.940000534057617,11.5,1356.3900146484375
1991-06-05,53920.26171875,0.0,417.55999755859375,0.0,20.96999931335449,7.769999980926514,1040.8699951171875
1991-06-06,53980.55859375,0.0,433.760009765625,0.0,22.01000022888184,7.849999904632568,1027.300048828125
1991-06-07,54037.25,0.0,501.0499877929688,0.0,25.40999984741211,6.949999809265137,898.4500122070312
1991-06-08,54090.30078125,0.0,505.7699890136719,0.0,27.790000915527344,8.3100004196167,967.1599731445312
1991-06-09,54139.6484375,0.0,497.0199890136719,0.0,28.989999771118164,9.729999542236328,1064.199951171875
1991-06-10,54185.28125,0.0,497.7999877929688,0.0,30.899999618530277,11.210000038146973,1160.719970703125
1991-06-11,54227.1484375,7.070000171661377,290.0199890136719,0.0,29.030000686645508,15.510000228881836,1761.1099853515625
1991-06-12,54265.23046875,10.15999984741211,228.8800048828125,0.0,25.51000022888184,15.75,1788.0899658203125
1991-06-13,54299.48828125,0.0,419.1700134277344,0.0,21.450000762939453,7.860000133514404,1058.6700439453125
1991-06-14,54329.8984375,0.0,525.8300170898438,0.0,26.690000534057617,6.119999885559082,842.6699829101562
1991-06-15,54356.4296875,0.0,534.260009765625,0.0,32.779998779296875,9.800000190734863,1038.3800048828125
1991-06-16,54379.078125,0.0,397.3800048828125,0.0,29.93000030517578,16.110000610351562,1768.530029296875
1991-06-17,54397.80859375,0.0,204.16000366210935,0.0,23.739999771118164,17.469999313354492,1995.06005859375
1991-06-18,54412.62109375,0.0,362.4599914550781,0.0,27.3799991607666,15.59000015258789,1761.800048828125
1991-06-19,54423.48828125,0.0,400.4599914550781,0.0,30.25,16.670000076293945,1805.800048828125
1991-06-20,54430.421875,0.0,452.0499877929688,0.0,31.56999969482422,15.470000267028809,1591.1199951171875
1991-06-21,54433.390625,0.0,482.3399963378906,0.0,30.190000534057617,12.739999771118164,1295.449951171875
1991-06-22,54432.41015625,0.0,356.3500061035156,0.0,25.63999938964844,14.630000114440918,1653.1500244140625
1991-06-23,54427.48046875,0.0,353.6199951171875,0.0,24.350000381469727,13.6899995803833,1551.5699462890625
1991-06-24,54418.6015625,0.0,480.0700073242188,0.0,27.15999984741211,10.710000038146973,1121.2099609375
1991-06-25,54405.76953125,0.0,505.2200012207031,0.0,29.88999938964844,11.229999542236328,1104.5400390625
1991-06-26,54389.01953125,0.0,484.8699951171875,0.0,31.8700008392334,14.010000228881836,1292.2099609375
1991-06-27,54368.33984375,0.0,476.7000122070313,0.0,33.970001220703125,15.970000267028809,1462.4000244140625
1991-06-28,54343.76953125,0.0,477.9400024414063,0.0,34.88999938964844,16.530000686645508,1507.5
1991-06-29,54315.30859375,0.0,338.5299987792969,0.0,31.90999984741211,20.440000534057617,2263.169921875
1991-06-30,54282.98828125,0.0,231.8999938964844,0.0,24.700000762939453,17.6200008392334,2013.8199462890625
1991-07-01,54246.828125,0.0,479.5700073242188,0.0,25.71999931335449,8.979999542236328,961.8499755859376
1991-07-02,54206.87109375,0.0,365.5299987792969,0.0,23.729999542236328,12.350000381469728,1361.31005859375
1991-07-03,54163.12890625,0.0,367.0,0.0,26.84000015258789,15.220000267028809,1609.18994140625
1991-07-04,54115.6484375,1.919999957084656,308.7799987792969,0.0,27.520000457763672,17.770000457763672,2000.6600341796875
1991-07-05,54064.4609375,10.449999809265137,182.3699951171875,0.0,24.81999969482422,17.489999771118164,1998.25
1991-07-06,54009.609375,8.789999961853027,304.9200134277344,0.0,31.209999084472656,17.149999618530273,1949.199951171875
1991-07-07,53951.12109375,6.630000114440918,287.54998779296875,0.0,30.51000022888184,17.709999084472656,2025.1800537109373
1991-07-08,53889.05078125,0.0,357.0899963378906,0.0,29.850000381469727,18.46999931335449,2056.889892578125
1991-07-09,53823.44921875,0.0,393.0,0.0,26.6200008392334,14.579999923706056,1540.469970703125
1991-07-10,53754.3515625,0.0,489.1300048828125,0.0,26.780000686645508,10.40999984741211,1058.5799560546875
1991-07-11,53681.80078125,0.0,473.8299865722656,0.0,27.299999237060547,11.619999885559082,1160.780029296875
1991-07-12,53605.87109375,2.359999895095825,386.4700012207031,0.0,29.21999931335449,9.56999969482422,1101.530029296875
1991-07-13,53526.58984375,30.440000534057617,299.6199951171875,0.0,25.420000076293945,12.880000114440918,1485.3199462890625
1991-07-14,53444.0390625,0.0,366.5400085449219,0.0,25.68000030517578,14.619999885559082,1662.949951171875
1991-07-15,53358.25,0.0,502.2900085449219,0.0,28.46999931335449,10.75,1134.969970703125
1991-07-16,53269.2890625,0.0,524.1599731445312,0.0,31.549999237060547,11.06999969482422,1119.780029296875
1991-07-17,53177.21875,0.0,506.6700134277344,0.0,32.97999954223633,13.140000343322754,1294.449951171875
1991-07-18,53082.08984375,0.0,455.1000061035156,0.0,33.59000015258789,16.799999237060547,1710.72998046875
1991-07-19,52983.96875,5.170000076293945,287.9700012207031,0.0,33.220001220703125,19.63999938964844,2286.179931640625
1991-07-20,52882.921875,0.0,443.4599914550781,0.0,35.16999816894531,18.6200008392334,1899.4000244140625
1991-07-21,52778.98828125,7.420000076293945,293.5599975585937,0.0,33.709999084472656,19.84000015258789,2240.8701171875
1991-07-22,52672.26171875,14.539999961853027,289.29998779296875,0.0,32.290000915527344,18.8799991607666,2128.72998046875
1991-07-23,52562.78125,1.2999999523162842,391.6900024414063,0.0,32.31999969482422,18.82999992370605,1967.8499755859373
1991-07-24,52450.62890625,0.0,471.8999938964844,0.0,29.8799991607666,12.90999984741211,1251.6600341796875
1991-07-25,52335.8515625,0.0,449.4299926757813,0.0,31.15999984741211,15.229999542236328,1478.68994140625
1991-07-26,52218.51171875,0.0,365.9599914550781,0.0,27.270000457763672,15.65999984741211,1684.300048828125
1991-07-27,52098.69140625,0.0,461.8599853515625,0.0,26.07999992370605,10.529999732971191,1109.3199462890625
1991-07-28,51976.44140625,0.0,497.6400146484375,0.0,28.059999465942383,9.960000038146973,1020.72998046875
1991-07-29,51851.828125,0.0,458.8800048828125,0.0,28.31999969482422,12.4399995803833,1216.6099853515625
1991-07-30,51724.91015625,4.900000095367432,296.44000244140625,0.0,27.51000022888184,14.25,1619.6600341796875
1991-07-31,51595.76171875,0.0,407.4299926757813,0.0,28.31999969482422,14.75,1497.239990234375
1991-08-01,51464.44140625,0.0,481.4599914550781,0.0,32.06999969482422,13.670000076293944,1264.8900146484375
1991-08-02,51331.0,1.0700000524520874,448.4599914550781,0.0,30.84000015258789,14.510000228881836,1394.31005859375
1991-08-03,51195.51953125,3.869999885559082,234.3800048828125,0.0,25.700000762939453,15.630000114440918,1774.27001953125
1991-08-04,51058.05078125,8.229999542236328,223.5,0.0,26.86000061035156,17.100000381469727,1948.8800048828125
1991-08-05,50918.6484375,0.0,316.5,0.0,25.65999984741211,15.449999809265137,1753.780029296875
1991-08-06,50777.37890625,0.0,431.2999877929688,0.0,25.1299991607666,10.34000015258789,1133.219970703125
1991-08-07,50634.30859375,0.0,475.7799987792969,0.0,27.770000457763672,9.800000190734863,1032.8599853515625
1991-08-08,50489.48046875,19.57999992370605,353.9700012207031,0.0,29.020000457763672,10.350000381469728,1196.4300537109375
1991-08-09,50342.96875,23.520000457763672,231.5200042724609,0.0,23.3700008392334,13.399999618530272,1536.3299560546875
1991-08-10,50194.8203125,0.0,311.04998779296875,0.0,26.309999465942383,16.040000915527344,1822.1500244140625
1991-08-11,50045.08984375,1.5299999713897705,301.8699951171875,0.0,24.700000762939453,15.09000015258789,1714.1600341796875
1991-08-12,49893.83984375,0.0,390.7000122070313,0.0,26.809999465942383,13.399999618530272,1536.8199462890625
1991-08-13,49741.12109375,0.0,425.5799865722656,0.0,30.11000061035156,14.260000228881836,1580.719970703125
1991-08-14,49586.98828125,1.0399999618530271,427.4700012207031,0.0,30.739999771118164,14.640000343322754,1615.0
1991-08-15,49431.48828125,2.390000104904175,271.3800048828125,0.0,28.459999084472656,15.979999542236328,1815.300048828125
1991-08-16,49274.6796875,1.4600000381469729,425.6499938964844,0.0,30.959999084472656,15.109999656677246,1644.31005859375
1991-08-17,49116.6015625,0.0,404.5700073242188,0.0,31.649999618530277,16.729999542236328,1855.6600341796875
1991-08-18,48957.3203125,7.190000057220459,227.25,0.0,28.36000061035156,18.290000915527344,2100.590087890625
1991-08-19,48796.87109375,0.0,251.1300048828125,0.0,25.46999931335449,17.6299991607666,2016.02001953125
1991-08-20,48635.30078125,21.31999969482422,192.8300018310547,0.0,21.920000076293945,14.25,1624.1600341796875
1991-08-21,48472.66015625,0.0,317.8699951171875,0.0,25.01000022888184,15.100000381469728,1714.9000244140625
1991-08-22,48309.0,0.0,406.2699890136719,0.0,28.100000381469727,13.960000038146973,1593.219970703125
1991-08-23,48144.3515625,0.0,393.1499938964844,0.0,27.71999931335449,14.3100004196167,1630.0899658203125
1991-08-24,47978.76953125,0.0,389.4200134277344,0.0,26.21999931335449,13.25,1521.510009765625
1991-08-25,47812.30078125,0.0,399.8599853515625,0.0,25.90999984741211,12.369999885559082,1436.510009765625
1991-08-26,47644.96875,0.0,411.7900085449219,0.0,29.520000457763672,14.56999969482422,1658.280029296875
1991-08-27,47476.8203125,0.0,427.9500122070313,0.0,32.689998626708984,15.850000381469728,1799.77001953125
1991-08-28,47307.8984375,0.0,432.6700134277344,0.0,33.22999954223633,15.720000267028809,1785.280029296875
1991-08-29,47138.25,0.0,412.6799926757813,0.0,32.650001525878906,16.489999771118164,1874.56005859375
1991-08-30,46967.8984375,0.0,407.4299926757813,0.0,33.689998626708984,17.34000015258789,1979.0999755859373
1991-08-31,46796.890625,0.0,281.1099853515625,0.0,26.209999084472656,17.18000030517578,1959.0899658203125
1991-09-01,46625.26171875,0.0,447.8699951171875,0.0,21.459999084472656,5.25,887.1699829101562
1991-09-02,46453.0390625,0.0,473.1099853515625,0.0,23.75,4.449999809265137,838.8699951171875
1991-09-03,46280.26953125,0.0,465.0700073242188,0.0,28.57999992370605,8.25,1081.6099853515625
1991-09-04,46106.98046875,10.15999984741211,262.45001220703125,0.0,24.96999931335449,12.630000114440918,1460.989990234375
1991-09-05,45933.19921875,0.0,377.1600036621094,0.0,25.100000381469727,11.4399995803833,1350.75
1991-09-06,45758.96875,0.0,431.25,0.0,26.809999465942383,9.329999923706056,1173.3499755859375
1991-09-07,45584.3203125,0.0,435.0199890136719,0.0,27.920000076293945,9.720000267028809,1204.27001953125
1991-09-08,45409.28125,0.0,424.1700134277344,0.0,29.200000762939453,11.130000114440918,1323.0400390625
1991-09-09,45233.87890625,0.0,411.0199890136719,0.0,30.34000015258789,12.56999969482422,1455.6199951171875
1991-09-10,45058.1484375,5.400000095367432,275.3800048828125,0.0,29.670000076293945,14.5600004196167,1656.75
1991-09-11,44882.12890625,0.0,222.8699951171875,0.0,22.309999465942383,14.59000015258789,1659.7099609375
1991-09-12,44705.828125,0.0,394.4200134277344,0.0,22.479999542236328,7.010000228881836,1001.75
1991-09-13,44529.30078125,0.0,426.4700012207031,0.0,24.68000030517578,6.159999847412109,944.8200073242188
1991-09-14,44352.55859375,0.1299999952316284,424.9200134277344,0.0,27.46999931335449,8.010000228881836,1072.699951171875
1991-09-15,44175.640625,4.389999866485596,260.42999267578125,0.0,28.06999969482422,13.760000228881836,1572.9200439453125
1991-09-16,43998.55859375,12.710000038146973,248.97000122070312,0.0,32.7599983215332,18.200000762939453,2089.18994140625
1991-09-17,43821.359375,0.0,260.17999267578125,0.0,29.38999938964844,18.940000534057617,2188.5400390625
1991-09-18,43644.0703125,12.539999961853027,256.2200012207031,0.0,26.790000915527344,12.470000267028809,1446.0
1991-09-19,43466.69921875,8.449999809265137,141.75,0.0,18.07999992370605,11.270000457763672,1335.760009765625
1991-09-20,43289.2890625,0.0,282.3699951171875,0.0,14.510000228881836,4.21999979019165,825.489990234375
1991-09-21,43111.87109375,0.0,280.6099853515625,0.0,14.210000038146973,4.0,813.219970703125
1991-09-22,42934.4609375,0.0,407.3699951171875,0.0,19.63999938964844,1.1699999570846558,664.5399780273438
1991-09-23,42757.1015625,0.0,368.6700134277344,0.0,19.8799991607666,4.099999904632568,818.780029296875
1991-09-24,42579.80078125,19.549999237060547,256.3800048828125,0.0,19.170000076293945,4.909999847412109,866.2899780273438
1991-09-25,42402.6015625,6.860000133514404,190.27999877929688,0.0,14.770000457763672,5.230000019073486,886.1300048828125
1991-09-26,42225.51953125,2.569999933242798,186.3800048828125,0.0,17.0,7.599999904632568,1043.489990234375
1991-09-27,42048.6015625,0.0,307.6099853515625,0.0,15.510000228881836,3.5899999141693115,789.5599975585938
1991-09-28,41871.859375,0.0,326.7300109863281,0.0,13.239999771118164,0.4399999976158142,630.3900146484375
1991-09-29,41695.3203125,0.0,380.6499938964844,0.0,16.579999923706055,-0.3899999856948852,593.47998046875
1991-09-30,41519.03125,0.0,410.4800109863281,0.0,18.459999084472656,-2.940000057220459,491.8500061035156
1991-10-01,41343.0,2.359999895095825,308.0199890136719,0.0,23.3700008392334,-0.4600000083446502,590.780029296875
1991-10-02,41167.28125,0.0,303.8900146484375,0.0,26.709999084472656,12.720000267028809,1469.800048828125
1991-10-03,40991.87109375,1.059999942779541,295.3500061035156,0.0,26.51000022888184,13.06999969482422,1503.3800048828125
1991-10-04,40816.828125,0.1500000059604644,284.9700012207031,0.0,22.96999931335449,10.479999542236328,1267.739990234375
1991-10-05,40642.1796875,8.960000038146973,221.1999969482422,0.0,25.3700008392334,11.729999542236328,1377.489990234375
1991-10-06,40467.94140625,0.0,234.9499969482422,0.0,18.81999969482422,9.18000030517578,1161.6300048828125
1991-10-07,40294.16015625,0.0,236.47000122070312,0.0,12.279999732971191,3.069999933242798,761.0599975585938
1991-10-08,40120.87109375,0.0,326.2799987792969,0.0,15.789999961853027,1.3899999856948853,675.1799926757812
1991-10-09,39948.08984375,0.0,352.1099853515625,0.0,21.280000686645508,3.7200000286102295,797.2999877929688
1991-10-10,39775.87109375,4.980000019073486,194.3600006103516,0.0,21.06999969482422,9.880000114440918,1217.27001953125
1991-10-11,39604.23046875,2.720000028610229,199.3300018310547,0.0,14.020000457763672,2.869999885559082,750.4299926757812
1991-10-12,39433.21875,2.9800000190734863,159.1199951171875,0.0,10.329999923706056,1.9800000190734863,704.6500244140625
1991-10-13,39262.859375,0.6299999952316284,163.1699981689453,0.0,9.329999923706056,3.200000047683716,768.2999877929688
1991-10-14,39093.2109375,0.0,313.6700134277344,0.0,12.0600004196167,-1.6200000047683716,542.2000122070312
1991-10-15,38924.28125,23.13999938964844,241.47999572753903,0.0,14.18000030517578,-0.7900000214576721,576.6400146484375
1991-10-16,38756.140625,0.0,171.3300018310547,0.0,11.789999961853027,5.25,887.469970703125
1991-10-17,38588.80078125,3.3499999046325684,237.0500030517578,0.0,14.0600004196167,-0.8399999737739563,574.469970703125
1991-10-18,38422.3203125,0.0,348.3099975585937,0.0,20.049999237060547,0.0700000002980232,613.6500244140625
1991-10-19,38256.73046875,1.7999999523162842,213.6100006103516,0.0,11.859999656677246,3.009999990463257,757.9099731445312
1991-10-20,38092.078125,0.0,200.52999877929688,0.0,9.31999969482422,1.1299999952316284,662.7999877929688
1991-10-21,37928.41015625,0.0,274.17999267578125,0.0,11.640000343322754,-0.8600000143051147,573.4199829101562
1991-10-22,37765.76171875,0.0,314.1499938964844,0.0,18.3700008392334,1.5399999618530271,682.5700073242188
1991-10-23,37604.19140625,0.0,327.0599975585937,0.0,23.959999084472656,3.490000009536743,784.5399780273438
1991-10-24,37443.73046875,0.0,265.94000244140625,0.0,22.790000915527344,9.0,1147.6500244140625
1991-10-25,37284.44140625,0.0,211.57000732421875,0.0,23.3700008392334,12.93000030517578,1489.699951171875
1991-10-26,37126.359375,0.0,226.13999938964844,0.0,25.0,13.260000228881836,1522.1199951171875
1991-10-27,36969.5390625,3.430000066757202,155.38999938964844,0.0,22.920000076293945,12.4399995803833,1443.22998046875
1991-10-28,36814.03125,0.0,210.94000244140625,0.0,15.4399995803833,5.429999828338623,898.239990234375
1991-10-29,36659.890625,0.0,292.6300048828125,0.0,13.949999809265137,-2.440000057220459,510.6300048828125
1991-10-30,36507.16015625,0.0,311.19000244140625,0.0,15.270000457763672,-4.400000095367432,440.8599853515625
1991-10-31,36355.8984375,0.0,300.04998779296875,0.0,16.010000228881836,-2.220000028610229,518.8200073242188
1991-11-01,36206.16015625,0.0,282.4200134277344,0.0,18.559999465942383,1.75,692.969970703125
1991-11-02,36058.0,0.0,223.19000244140625,0.0,15.359999656677246,4.039999961853027,815.280029296875
1991-11-03,35911.46875,0.0,236.4600067138672,0.0,8.699999809265137,-3.220000028610229,481.5
1991-11-04,35766.640625,0.0,226.1000061035156,0.0,3.920000076293945,-7.150000095367432,357.2900085449219
1991-11-05,35623.55078125,0.0,237.3699951171875,0.0,4.349999904632568,-7.809999942779541,339.5599975585937
1991-11-06,35482.26953125,0.0,255.32000732421875,0.0,7.059999942779541,-7.150000095367432,357.4100036621094
1991-11-07,35342.859375,3.0999999046325684,91.7699966430664,0.0,3.299999952316284,-2.380000114440918,512.9400024414062
1991-11-08,35205.37890625,0.0,106.20999908447266,0.0,2.130000114440918,-2.619999885559082,503.8699951171875
1991-11-09,35069.87890625,0.0,206.6699981689453,0.0,2.7699999809265137,-7.360000133514404,351.4700012207031
1991-11-10,34936.4296875,19.530000686645508,216.1000061035156,19.530000686645508,6.269999980926514,-8.680000305175781,317.2900085449219
1991-11-11,34805.08984375,15.739999771118164,137.24000549316406,18.809999465942383,3.5999999046325684,-4.289999961853027,444.3999938964844
1991-11-12,34675.9296875,2.3499999046325684,48.11000061035156,16.190000534057617,2.640000104904175,0.2300000041723251,621.2000122070312
1991-11-13,34549.0,0.0,85.80000305175781,13.109999656677246,4.800000190734863,1.350000023841858,673.2000122070312
1991-11-14,34424.37109375,3.9600000381469727,132.3000030517578,9.9399995803833,9.260000228881836,1.5499999523162842,683.1300048828125
1991-11-15,34302.1015625,3.319999933242798,175.92999267578125,6.920000076293945,12.800000190734863,1.1699999570846558,664.6099853515625
1991-11-16,34182.26171875,0.449999988079071,157.0800018310547,2.9200000762939453,10.449999809265137,3.5299999713897705,786.6099853515625
1991-11-17,34064.91015625,0.0,215.7400054931641,2.259999990463257,5.230000019073486,-4.429999828338623,439.7000122070313
1991-11-18,33950.12109375,0.0,269.5,2.259999990463257,8.59000015258789,-6.019999980926514,389.8299865722656
1991-11-19,33837.94140625,0.0,286.57000732421875,0.699999988079071,17.8700008392334,-2.2699999809265137,516.9400024414062
1991-11-20,33728.44921875,4.769999980926514,164.74000549316406,0.0,22.149999618530277,7.21999979019165,1016.6199951171876
1991-11-21,33621.69921875,6.889999866485596,70.0,0.0,12.18000030517578,7.449999809265137,1032.5
1991-11-22,33517.75,12.399999618530272,44.16999816894531,0.0,8.930000305175781,6.260000228881836,951.4400024414062
1991-11-23,33416.6796875,6.03000020980835,81.25,0.0,11.170000076293944,5.929999828338623,930.27001953125
1991-11-24,33318.5390625,5.53000020980835,62.900001525878906,0.0,8.649999618530273,4.760000228881836,857.510009765625
1991-11-25,33223.3984375,0.0,74.22000122070312,0.0,2.0299999713897705,-1.2000000476837158,559.25
1991-11-26,33131.30078125,0.0,90.54000091552734,0.0,1.1799999475479126,-2.7799999713897705,497.7099914550781
1991-11-27,33042.3203125,0.0,172.9199981689453,0.0,3.400000095367432,-4.880000114440918,425.1099853515625
1991-11-28,32956.51953125,4.5,153.30999755859375,0.0,7.539999961853027,-3.390000104904175,475.489990234375
1991-11-29,32873.94140625,0.0,178.74000549316406,0.0,10.260000228881836,1.5099999904632568,681.0800170898438
1991-11-30,32794.640625,0.0,216.3500061035156,0.0,16.3799991607666,3.5299999713897705,786.530029296875
1991-12-01,32718.6796875,0.0,142.7100067138672,0.0,10.109999656677246,3.700000047683716,795.8099975585938
1991-12-02,32646.119140625,22.34000015258789,57.36000061035156,0.0,5.230000019073486,2.109999895095825,711.27001953125
1991-12-03,32577.0,4.46999979019165,122.62000274658205,0.0,6.789999961853027,-0.5299999713897705,587.469970703125
1991-12-04,32511.359375,2.5199999809265137,61.130001068115234,0.0,1.2899999618530271,-1.899999976158142,531.3699951171875
1991-12-05,32449.26953125,2.4600000381469727,141.3000030517578,2.4600000381469727,-1.659999966621399,-8.869999885559082,312.6499938964844
1991-12-06,32390.759765625,0.9100000262260436,224.07000732421875,3.369999885559082,1.4700000286102295,-7.909999847412109,336.989990234375
1991-12-07,32335.880859375,0.0,243.0200042724609,3.0299999713897705,6.78000020980835,-5.199999809265137,414.9100036621094
1991-12-08,32284.669921875,1.909999966621399,204.5399932861328,0.0,13.239999771118164,1.940000057220459,702.5599975585938
1991-12-09,32237.169921875,0.0,134.4600067138672,0.0,11.020000457763672,5.090000152587891,877.2999877929688
1991-12-10,32193.400390625,0.0,158.08999633789062,0.0,8.520000457763672,1.5499999523162842,682.8800048828125
1991-12-11,32153.419921875,0.0,182.3999938964844,0.0,8.34000015258789,-0.2800000011920929,598.5700073242188
1991-12-12,32117.240234375,0.0,216.5500030517578,0.0,10.90999984741211,-2.3399999141693115,514.3300170898438
1991-12-13,32084.890625,5.420000076293945,156.02000427246094,0.0,13.039999961853027,0.1700000017881393,618.1099853515625
1991-12-14,32056.41015625,1.9700000286102293,137.77000427246094,0.0,11.210000038146973,4.739999771118164,856.1699829101562
1991-12-15,32031.810546875,1.1100000143051147,140.33999633789062,0.0,1.309999942779541,-4.860000133514404,425.6799926757813
1991-12-16,32011.109375,0.6600000262260437,129.72000122070312,0.6600000262260437,-3.9800000190734863,-8.869999885559082,312.42999267578125
1991-12-17,31994.3203125,0.8600000143051147,212.3000030517578,1.5199999809265137,-2.5,-11.869999885559082,246.27999877929688
1991-12-18,31981.470703125,1.1200000047683716,168.6300048828125,2.640000104904175,-3.910000085830689,-10.40999984741211,276.70001220703125
1991-12-19,31972.5703125,0.0,185.72999572753903,2.640000104904175,-6.03000020980835,-13.079999923706056,223.19000244140625
1991-12-20,31967.609375,1.4800000190734863,256.4100036621094,4.119999885559082,1.7400000095367432,-14.029999732971191,206.58999633789065
1991-12-21,31966.599609375,0.0,227.0500030517578,4.119999885559082,3.450000047683716,-7.099999904632568,358.8299865722656
1991-12-22,31969.55078125,0.0,228.75999450683597,3.390000104904175,7.050000190734863,-4.269999980926514,445.010009765625
1991-12-23,31976.44921875,3.009999990463257,154.42999267578125,2.680000066757202,5.010000228881836,-4.289999961853027,444.3900146484375
1991-12-24,31987.30078125,0.8899999856948853,177.75999450683594,3.569999933242798,0.6000000238418579,-6.670000076293945,370.7000122070313
1991-12-25,32002.080078125,0.0,130.25,3.569999933242798,-1.919999957084656,-6.909999847412109,363.9299926757813
1991-12-26,32020.7890625,0.0,239.75,3.569999933242798,1.350000023841858,-11.359999656677246,256.4800109863281
1991-12-27,32043.400390625,0.0,236.5500030517578,3.569999933242798,3.059999942779541,-9.390000343322754,299.8999938964844
1991-12-28,32069.919921875,11.020000457763672,181.8300018310547,14.59000015258789,3.849999904632568,-9.609999656677246,294.82000732421875
1991-12-29,32100.30078125,9.779999732971191,175.61000061035156,24.3799991607666,4.46999979019165,-7.630000114440918,344.19000244140625
1991-12-30,32134.529296875,0.0,92.52999877929688,23.350000381469727,-0.1000000014901161,-3.569999933242798,469.30999755859375
1991-12-31,32172.58984375,0.0,241.25999450683597,23.350000381469727,0.6100000143051147,-11.470000267028809,254.2100067138672
1992-01-01,32214.619140625,0.0,228.5,0.0,2.8399999141693115,-11.489999771118164,253.8500061035156
1992-01-02,32260.240234375,0.0,227.9499969482422,0.0,4.050000190734863,-10.100000381469728,283.69000244140625
1992-01-03,32309.58984375,0.0,229.9900054931641,0.0,8.260000228881836,-6.739999771118164,368.739990234375
1992-01-04,32362.630859375,9.920000076293944,127.41000366210938,0.0,7.099999904632568,-0.8199999928474426,575.0700073242188
1992-01-05,32419.310546875,6.980000019073486,58.150001525878906,0.0,4.429999828338623,1.2599999904632568,668.8200073242188
1992-01-06,32479.599609375,0.0,54.2599983215332,0.0,2.4600000381469727,0.3899999856948852,628.1400146484375
